計測時刻,PM2.5(μg/㎥),PM10(PM2.5は除く)(μg/㎥),VOC(ppb),UV(Index),温度(℃),湿度(％),照度(lx),気圧(hPa)
2018/11/28 05:44,16,9,51,0,19.7,47.8,0,1015.9
2018/11/28 06:14,12,7,58,0,19.4,47.9,0,1016.1
2018/11/28 06:44,13,8,51,0,19.2,48.2,0,1016.1
2018/11/28 07:14,9,10,108,0,21.2,48.1,14,1016.3
2018/11/28 07:44,14,12,132,0,21.7,45.7,3,1016.3
2018/11/28 08:14,16,13,164,0,20.4,47.4,4,1016.4
2018/11/28 08:44,13,7,159,0,19.8,48.4,14,1016.3
2018/11/28 09:14,10,16,163,0,19.5,49.2,19,1016.2
2018/11/28 09:44,13,7,139,0,19.4,49.9,19,1016.2
2018/11/28 10:14,11,9,120,0,19.6,50.2,19,1015.9
2018/11/28 10:44,9,8,107,0,19.8,50.5,18,1015.8
2018/11/28 11:14,11,4,79,0,19.9,50.9,15,1015.2
2018/11/28 11:44,12,10,71,0,20.1,51.0,14,1014.5
2018/11/28 12:14,13,8,65,0,20.5,50.2,13,1013.8
2018/11/28 12:44,16,9,50,0,20.6,50.4,12,1013.0
2018/11/28 13:14,14,10,51,0,20.8,50.3,10,1013.1
2018/11/28 13:44,13,10,50,0,20.8,50.3,7,1013.3
2018/11/28 14:14,17,10,40,0,21.0,50.2,6,1013.2
2018/11/28 14:44,13,6,35,0,21.0,50.1,4,1012.9
2018/11/28 15:14,18,8,33,0,20.9,50.6,4,1012.5
2018/11/28 15:44,11,6,33,0,21.0,50.3,1,1012.6
2018/11/28 16:14,13,12,33,0,20.9,50.4,0,1012.9
2018/11/28 16:44,13,4,32,0,20.8,50.6,0,1013.2
2018/11/28 17:14,18,13,39,0,20.6,51.1,0,1013.7
2018/11/28 17:44,15,10,37,0,20.6,51.0,0,1013.8
2018/11/28 18:14,18,17,41,0,20.4,51.4,0,1013.8
2018/11/28 18:44,18,57,54,0,20.4,53.1,11,1014.1
2018/11/28 19:14,23,20,92,0,20.8,53.2,11,1014.3
2018/11/28 19:44,20,34,143,0,23.0,49.7,13,1014.9
2018/11/28 20:14,23,18,119,0,23.7,48.4,12,1014.3
2018/11/28 20:44,22,27,94,0,23.9,47.4,11,1013.8
2018/11/28 21:14,22,20,98,0,24.3,47.2,11,1014.1
2018/11/28 21:44,18,20,92,0,24.6,46.8,11,1013.9
2018/11/28 22:14,16,14,77,0,24.7,46.6,11,1013.9
2018/11/28 22:44,20,10,70,0,24.9,46.3,11,1013.8
2018/11/28 23:14,18,13,63,0,24.4,46.4,0,1013.7
2018/11/28 23:44,15,17,58,0,23.6,48.7,11,1014.5
2018/11/29 00:14,16,14,53,0,23.3,49.1,11,1014.4
2018/11/29 00:44,19,17,62,0,23.0,49.5,0,1013.9
2018/11/29 01:14,15,9,47,0,22.5,49.8,0,1014.0
2018/11/29 01:44,15,14,45,0,22.3,49.9,0,1013.9
2018/11/29 02:14,18,13,7,0,21.9,50.5,0,1013.9
2018/11/29 02:44,18,11,2,0,21.7,50.5,0,1013.9
2018/11/29 03:14,12,13,2,0,21.5,50.6,0,1013.8
2018/11/29 03:44,15,12,0,0,21.3,50.8,0,1013.5
2018/11/29 04:14,16,10,0,0,20.8,51.8,0,1013.8
2018/11/29 04:44,14,6,0,0,20.9,51.0,0,1014.3
2018/11/29 05:14,15,16,0,0,20.7,51.1,0,1014.7
2018/11/29 05:44,14,19,1,0,20.4,51.5,0,1015.0
2018/11/29 06:14,15,5,0,0,20.4,50.9,0,1015.2
2018/11/29 06:44,16,4,0,0,20.2,50.9,0,1015.8
2018/11/29 07:14,12,10,2,0,20.0,52.1,12,1016.6
2018/11/29 07:44,13,9,27,0,20.0,52.2,0,1017.0
2018/11/29 08:14,10,7,56,0,19.7,52.0,1,1017.4
2018/11/29 08:44,10,8,54,0,19.4,52.3,5,1017.6
2018/11/29 09:14,10,4,42,0,19.5,51.7,8,1017.9
2018/11/29 09:44,10,4,31,0,19.3,52.0,8,1018.2
2018/11/29 10:14,10,8,25,0,19.3,52.0,21,1018.2
2018/11/29 10:44,12,3,19,0,19.5,51.2,19,1018.0
2018/11/29 11:14,8,6,15,0,19.7,50.8,15,1017.5
2018/11/29 11:44,6,8,13,0,19.9,50.2,14,1017.2
2018/11/29 12:14,9,3,6,0,20.0,50.0,8,1017.0
2018/11/29 12:44,10,4,2,0,20.1,49.8,12,1016.8
2018/11/29 13:14,7,3,4,0,20.2,49.2,10,1016.7
2018/11/29 13:44,6,3,4,0,20.3,49.1,4,1016.5
2018/11/29 14:14,12,17,21,0,20.9,48.9,17,1016.3
2018/11/29 14:44,12,5,106,0,21.1,48.7,15,1016.5
2018/11/29 15:14,10,4,101,0,21.2,48.4,12,1016.9
2018/11/29 15:44,13,5,77,0,21.2,47.8,8,1017.0
2018/11/29 16:14,10,5,57,0,21.1,47.3,3,1017.1
2018/11/29 16:44,10,6,45,0,20.9,48.8,0,1017.3
2018/11/29 17:14,10,6,36,0,20.9,49.0,0,1017.9
2018/11/29 17:44,10,12,39,0,20.8,49.3,11,1018.1
2018/11/29 18:14,70,65,39,0,20.8,51.5,13,1018.3
2018/11/29 18:44,18,18,64,0,21.6,50.1,11,1018.6
2018/11/29 19:14,13,31,47,0,21.8,50.1,11,1018.5
2018/11/29 19:44,10,4,51,0,22.9,47.6,11,1018.2
2018/11/29 20:14,11,2,93,0,23.5,46.5,11,1018.3
2018/11/29 20:44,10,7,113,0,23.8,45.2,11,1018.0
2018/11/29 21:14,11,6,123,0,24.1,44.4,11,1018.0
2018/11/29 21:44,15,5,102,0,24.2,44.3,12,1018.1
2018/11/29 22:14,12,12,96,0,24.5,43.1,12,1018.1
2018/11/29 22:44,12,7,126,0,24.5,42.4,11,1017.7
2018/11/29 23:14,14,12,153,0,24.7,42.1,11,1017.8
2018/11/29 23:44,16,9,153,0,24.8,42.2,11,1017.7
2018/11/30 00:14,15,6,131,0,24.9,42.0,11,1017.7
2018/11/30 00:44,15,11,100,0,24.2,41.9,0,1017.7
2018/11/30 01:14,12,11,68,0,23.2,42.7,0,1017.9
2018/11/30 01:44,12,10,51,0,22.5,43.1,0,1018.1
2018/11/30 02:14,13,14,41,0,21.8,43.6,0,1018.0
2018/11/30 02:44,11,8,29,0,21.3,43.8,0,1018.1
2018/11/30 03:14,9,5,19,0,20.8,44.4,0,1018.2
2018/11/30 03:44,12,9,16,0,20.4,44.6,0,1018.4
2018/11/30 04:14,10,9,7,0,20.0,44.7,0,1018.6
2018/11/30 04:44,13,7,9,0,19.7,44.8,0,1018.9
2018/11/30 05:14,12,7,12,0,19.4,44.9,0,1019.3
2018/11/30 05:44,10,2,10,0,19.2,45.1,0,1019.2
2018/11/30 06:14,11,4,12,0,18.9,45.1,0,1019.4
2018/11/30 06:44,10,4,9,0,18.5,45.4,0,1019.7
2018/11/30 07:14,8,7,24,0,19.6,47.0,50,1020.2
2018/11/30 07:44,6,2,46,0,20.6,44.8,61,1020.6
2018/11/30 08:14,10,7,41,0,19.9,45.1,46,1020.7
2018/11/30 08:44,13,4,59,0,19.6,45.7,35,1020.8
2018/11/30 09:14,11,12,60,0,19.4,46.5,31,1020.9
2018/11/30 09:44,7,4,57,0,19.6,46.0,31,1020.6
2018/11/30 10:14,7,3,47,0,19.7,45.7,32,1020.2
2018/11/30 10:44,8,3,40,0,19.9,45.3,30,1019.9
2018/11/30 11:14,7,3,25,0,20.1,44.9,27,1019.3
2018/11/30 11:44,9,2,23,0,20.4,44.2,25,1019.0
2018/11/30 12:14,5,4,14,0,20.6,43.9,25,1018.6
2018/11/30 12:44,4,3,15,0,20.7,43.6,23,1018.3
2018/11/30 13:14,8,1,14,0,20.7,43.6,21,1017.7
2018/11/30 13:44,5,3,12,0,20.7,43.5,19,1017.8
2018/11/30 14:14,9,2,14,0,20.8,43.0,17,1017.9
2018/11/30 14:44,10,0,13,0,20.8,42.9,12,1018.1
2018/11/30 15:14,6,2,9,0,20.7,42.9,10,1018.6
2018/11/30 15:44,10,8,11,0,20.5,43.1,5,1018.8
2018/11/30 16:14,9,12,9,0,20.4,43.2,3,1018.9
2018/11/30 16:44,9,5,6,0,20.2,43.5,0,1019.4
2018/11/30 17:14,7,4,12,0,20.0,43.6,0,1020.2
2018/11/30 17:44,7,5,9,0,19.8,43.7,0,1020.4
2018/11/30 18:14,60,68,20,0,19.6,46.2,11,1020.4
2018/11/30 18:44,22,18,79,0,21.8,43.5,11,1020.6
2018/11/30 19:14,15,12,126,0,22.8,41.0,12,1020.7
2018/11/30 19:44,12,7,476,0,23.1,40.1,12,1020.9
2018/11/30 20:14,12,26,425,0,23.5,39.8,11,1020.9
2018/11/30 20:44,10,4,277,0,23.7,39.1,11,1020.8
2018/11/30 21:14,13,4,177,0,22.8,39.9,0,1020.7
2018/11/30 21:44,10,6,162,0,22.9,41.6,11,1020.6
2018/11/30 22:14,7,5,119,0,23.6,40.7,11,1020.4
2018/11/30 22:44,5,8,105,0,23.8,39.9,11,1020.4
2018/11/30 23:14,9,4,77,0,22.9,40.1,0,1020.1
2018/11/30 23:44,8,2,58,0,22.2,40.5,0,1019.9
2018/12/01 00:14,9,9,42,0,21.6,41.0,0,1019.7
2018/12/01 00:44,9,3,29,0,21.2,40.9,0,1019.4
2018/12/01 01:14,7,4,23,0,20.8,41.5,0,1019.0
2018/12/01 01:44,6,1,21,0,20.5,41.7,0,1018.7
2018/12/01 02:14,7,1,13,0,20.2,41.8,0,1018.6
2018/12/01 02:44,6,1,14,0,19.9,42.0,0,1018.6
2018/12/01 03:14,7,7,7,0,19.7,42.2,0,1018.2
2018/12/01 03:44,7,2,11,0,19.5,42.5,0,1017.8
2018/12/01 04:14,4,0,1,0,19.2,42.8,0,1017.7
2018/12/01 04:44,6,0,0,0,18.9,43.2,0,1017.7
2018/12/01 05:14,8,3,0,0,18.8,42.9,0,1017.4
2018/12/01 05:44,8,2,0,0,18.6,43.2,0,1017.3
2018/12/01 06:14,7,4,0,0,18.5,43.1,0,1017.3
2018/12/01 06:44,5,0,0,0,18.4,43.2,0,1017.4
2018/12/01 07:14,5,3,0,0,18.3,43.1,1,1017.3
2018/12/01 07:44,9,2,7,0,18.2,43.1,2,1017.8
2018/12/01 08:14,4,8,36,0,19.2,46.1,3,1017.8
2018/12/01 08:44,7,7,23,0,20.5,41.7,7,1017.7
2018/12/01 09:14,12,10,19,0,19.7,42.2,12,1017.4
2018/12/01 09:44,10,5,29,0,19.4,43.0,17,1016.9
2018/12/01 10:14,12,6,27,0,19.4,43.4,19,1016.6
2018/12/01 10:44,10,8,29,0,19.6,44.0,17,1016.3
2018/12/01 11:14,10,5,30,0,19.9,44.3,14,1015.9
2018/12/01 11:44,30,34,63,0,21.1,50.4,12,1015.5
2018/12/01 12:14,19,22,53,0,22.0,48.0,11,1015.4
2018/12/01 12:44,11,7,43,0,22.2,46.5,11,1015.2
2018/12/01 13:14,11,7,56,0,22.5,45.7,9,1015.1
2018/12/01 13:44,13,8,67,0,22.8,44.1,7,1015.6
2018/12/01 14:14,11,5,98,0,23.0,43.7,6,1015.8
2018/12/01 14:44,11,7,178,0,23.1,43.5,3,1016.1
2018/12/01 15:14,10,8,150,0,23.0,43.2,3,1016.4
2018/12/01 15:44,7,5,305,0,22.9,43.2,1,1017.0
2018/12/01 16:14,9,7,324,0,22.7,43.0,0,1017.6
2018/12/01 16:44,12,5,374,0,22.6,42.7,11,1018.2
2018/12/01 17:14,13,3,276,0,22.5,42.2,13,1018.8
2018/12/01 17:44,23,37,195,0,22.3,44.2,11,1019.1
2018/12/01 18:14,11,8,178,0,22.1,44.2,12,1019.9
2018/12/01 18:44,9,6,239,0,22.1,43.0,11,1020.3
2018/12/01 19:14,10,1,224,0,21.9,43.0,12,1020.6
2018/12/01 19:44,8,4,204,0,21.9,42.3,11,1021.0
2018/12/01 20:14,7,2,161,0,21.8,42.1,12,1021.6
2018/12/01 20:44,6,3,131,0,21.6,41.6,11,1022.2
2018/12/01 21:14,8,2,117,0,21.3,41.6,11,1022.5
2018/12/01 21:14,8,2,117,0,21.3,41.6,11,1022.5
2018/12/01 21:44,9,4,117,0,21.1,41.8,11,1022.9
2018/12/01 22:14,5,4,98,0,20.8,41.5,0,1023.2
2018/12/01 22:44,8,7,87,0,20.2,42.9,12,1023.3
2018/12/01 23:14,7,1,81,0,20.1,43.1,11,1023.7
2018/12/01 23:44,8,1,65,0,19.9,43.2,11,1024.3
2018/12/02 00:14,9,4,62,0,19.9,42.5,11,1024.3
2018/12/02 00:44,7,9,47,0,19.7,41.8,0,1024.4
2018/12/02 01:14,10,1,45,0,19.3,41.6,0,1024.6
2018/12/02 01:44,7,3,36,0,19.2,40.9,0,1025.3
2018/12/02 02:14,6,1,30,0,19.0,40.7,0,1025.9
2018/12/02 02:44,8,2,25,0,18.8,40.4,0,1025.9
2018/12/02 03:14,8,0,25,0,18.4,40.5,0,1026.0
2018/12/02 03:44,5,0,18,0,18.1,40.6,0,1026.2
2018/12/02 04:14,8,7,23,0,18.1,39.8,0,1026.4
2018/12/02 04:44,8,0,20,0,17.8,40.2,0,1026.6
